2017-06-06 11:38,30,0,0
2017-06-06 11:39,30,0,0
2017-06-06 11:40,30,0,0
2017-06-06 11:41,30,0,0
2017-06-06 11:42,30,0,0
2017-06-06 11:43,30,0,0
2017-06-06 11:44,30,0,0
2017-06-06 11:45,30,0,0
2017-06-06 11:46,30,0,0
2017-06-06 11:47,30,0,0
2017-06-06 11:48,31,0,0
2017-06-06 11:49,30,0,0
2017-06-06 11:50,30,0,0
2017-06-06 11:51,30,0,0
2017-06-06 11:52,31,0,0
2017-06-06 11:53,30,0,0
2017-06-06 11:54,30,0,0
2017-06-06 11:55,30,0,0
2017-06-06 11:56,30,0,0
